dish_id,restaurant_id,name,description,category,price,currency,ingredients,allergens,dietary_tags,spicy_level,calories,available
654,29,Grilled peppers,"Grilled peppers is a small plate dish, made mainly with seafood, parsley and onion. Suitable for the following diets: kosher and lactose_free. No declared allergens. Spice level: 2/5.",small plate,3.18,EUR,seafood;parsley;onion,,kosher;lactose_free,2,203,True
655,29,Soup of the day (chef's special),"Soup of the day (chef's special) is a starter dish, made mainly with olive oil, chicken, tomato and cream. Suitable for the following diets: gluten_free and vegan. No declared allergens. Spice level: 1/5.",starter,7.95,EUR,olive oil;chicken;tomato;cream,,gluten_free;vegan,1,246,True
656,29,House burger (house style),"House burger (house style) is a main dish, made mainly with paprika, onion, flour, pork and cheese. Suitable for the following diets: gluten_free and lactose_free. Contains allergens: sesame, soy and milk.",main,9.3,EUR,paprika;onion;flour;pork;cheese,sesame;soy;milk,gluten_free;lactose_free,0,582,True
657,29,Spanish-style omelette (traditional),"Spanish-style omelette (traditional) is a small plate dish, made mainly with egg and sugar. No declared allergens. Spice level: 3/5.",small plate,3.94,EUR,egg;sugar,,,3,171,True
658,29,Spicy fried potatoes (signature),"Spicy fried potatoes (signature) is a small plate dish, made mainly with spinach, rice, white fish, milk and mushrooms. Contains allergens: gluten.",small plate,3.71,EUR,spinach;rice;white fish;milk;mushrooms,gluten,,0,225,True
659,29,Warm mixed salad,"Warm mixed salad is a starter dish, made mainly with lemon and parsley. Contains allergens: sulphites.",starter,5.87,EUR,lemon;parsley,sulphites,,0,280,True
660,29,Craft beer (chef's special),"Craft beer (chef's special) is a drink dish, made mainly with basic amenities. Contains allergens: milk, gluten and mustard.",drink,2.18,EUR,,milk;gluten;mustard,,0,162,True
661,30,Oven-baked sea bass,"Oven-baked sea bass is a main dish, made mainly with milk and white fish. No declared allergens.",main,17.95,EUR,milk;white fish,,,0,784,True
662,30,Confit cod,"Confit cod is a main dish, made mainly with parsley, paprika and spinach. No declared allergens.",main,15.34,EUR,parsley;paprika;spinach,,,0,827,True
663,30,Soup of the day,"Soup of the day is a starter dish, made mainly with paprika, sugar, spinach, parsley, white fish and potato. Suitable for the following diets: vegan and gluten_free. Contains allergens: gluten. Spice level: 2/5.",starter,7.39,EUR,paprika;sugar;spinach;parsley;white fish;potato,gluten,vegan;gluten_free,2,278,True
664,30,House burger,"House burger is a main dish, made mainly with pork, cream, tomato, chocolate and onion. Contains allergens: celery, tree nuts and milk.",main,14.66,EUR,pork;cream;tomato;chocolate;onion,celery;tree nuts;milk,,0,751,True
665,30,Chicken curry,"Chicken curry is a main dish, made mainly with garlic, egg, rice and cheese. No declared allergens. Spice level: 5/5.",main,11.39,EUR,garlic;egg;rice;cheese,,,5,576,True
666,30,Grilled sirloin steak,"Grilled sirloin steak is a main dish, made mainly with cream, rice and onion. Contains allergens: peanuts, mustard and milk. Spice level: 4/5.",main,12.67,EUR,cream;rice;onion,peanuts;mustard;milk,,4,715,True
667,30,Hummus with crudités,"Hummus with crudités is a starter dish, made mainly with chocolate, cheese, chicken, white fish, rice and onion. No declared allergens. Spice level: 1/5.",starter,6.27,EUR,chocolate;cheese;chicken;white fish;rice;onion,,,1,231,True
668,30,Oven-baked sea bass (signature),"Oven-baked sea bass (signature) is a main dish, made mainly with egg, pork and chicken. No declared allergens. Spice level: 1/5.",main,16.64,EUR,egg;pork;chicken,,,1,760,True
669,30,Seasonal fruit,"Seasonal fruit is a dessert dish, made mainly with cheese, seafood, pork, egg, paprika and chicken. Contains allergens: molluscs and peanuts. Spice level: 4/5.",dessert,7.37,EUR,cheese;seafood;pork;egg;paprika;chicken,molluscs;peanuts,,4,250,True
670,30,Chicken curry (traditional),"Chicken curry (traditional) is a main dish, made mainly with spinach, chicken, lemon, sugar, beef and parsley. Contains allergens: shellfish and mustard. Spice level: 3/5.",main,12.7,EUR,spinach;chicken;lemon;sugar;beef;parsley,shellfish;mustard,,3,569,True
671,30,Oven-baked sea bass (house style),"Oven-baked sea bass (house style) is a main dish, made mainly with egg, bell pepper, lemon, cream, rice and spinach. No declared allergens. Spice level: 2/5.",main,15.64,EUR,egg;bell pepper;lemon;cream;rice;spinach,,,2,816,True
672,30,Grilled peppers,"Grilled peppers is a small plate dish, made mainly with almond and spinach. No declared allergens.",small plate,5.47,EUR,almond;spinach,,,0,217,True
673,30,Beef carpaccio,"Beef carpaccio is a starter dish, made mainly with rice, pork, parsley and chocolate. No declared allergens.",starter,6.76,EUR,rice;pork;parsley;chocolate,,,0,343,True
674,30,Marinated anchovies,"Marinated anchovies is a small plate dish, made mainly with beef, spinach, egg and pork. Suitable for the following diets: vegetarian and halal. No declared allergens.",small plate,5.14,EUR,beef;spinach;egg;pork,,vegetarian;halal,0,202,True
675,30,Grilled peppers (house style),"Grilled peppers (house style) is a small plate dish, made mainly with white fish, cheese, seafood, flour and chocolate. Contains allergens: soy. Spice level: 1/5.",small plate,5.12,EUR,white fish;cheese;seafood;flour;chocolate,soy,,1,167,True
676,30,Garlic shrimp,"Garlic shrimp is a small plate dish, made mainly with spinach and lemon. Suitable for the following diets: halal. No declared allergens.",small plate,7.47,EUR,spinach;lemon,,halal,0,151,True
677,30,House burger (house style),"House burger (house style) is a main dish, made mainly with mushrooms, seafood, onion, rice, pork and potato. Contains allergens: fish, sesame and sulphites.",main,16.84,EUR,mushrooms;seafood;onion;rice;pork;potato,fish;sesame;sulphites,,0,695,True
678,30,Soup of the day (house style),"Soup of the day (house style) is a starter dish, made mainly with paprika, milk and chocolate. Suitable for the following diets: gluten_free and vegetarian. Contains allergens: molluscs, celery and gluten. Spice level: 1/5.",starter,7.78,EUR,paprika;milk;chocolate,molluscs;celery;gluten,gluten_free;vegetarian,1,242,True
679,30,Mineral water,"Mineral water is a drink dish, made mainly with basic amenities. Contains allergens: tree nuts, peanuts and egg.",drink,3.83,EUR,,tree nuts;peanuts;egg,,0,192,True
680,30,Confit cod (house style),"Confit cod (house style) is a main dish, made mainly with onion, potato, mushrooms and lemon. No declared allergens.",main,15.72,EUR,onion;potato;mushrooms;lemon,,,0,870,True
681,30,Oven-baked sea bass (house style),"Oven-baked sea bass (house style) is a main dish, made mainly with tomato, bell pepper and white fish. No declared allergens.",main,13.44,EUR,tomato;bell pepper;white fish,,,0,586,True
682,30,Garden risotto,"Garden risotto is a main dish, made mainly with paprika and egg. No declared allergens. Spice level: 2/5.",main,10.45,EUR,paprika;egg,,,2,724,True
683,30,Garden risotto (signature),"Garden risotto (signature) is a main dish, made mainly with chicken, sugar, onion and potato. Contains allergens: shellfish and gluten. Spice level: 3/5.",main,11.15,EUR,chicken;sugar;onion;potato,shellfish;gluten,,3,517,True
684,30,Homemade custard,"Homemade custard is a dessert dish, made mainly with rice and beef. No declared allergens.",dessert,6.37,EUR,rice;beef,,,0,326,True
685,30,Creamy seafood rice,"Creamy seafood rice is a main dish, made mainly with garlic and milk. No declared allergens. Spice level: 1/5.",main,20.08,EUR,garlic;milk,,,1,576,True
686,30,Beef carpaccio (chef's special),"Beef carpaccio (chef's special) is a starter dish, made mainly with paprika, mushrooms, milk and sugar. Suitable for the following diets: kosher. No declared allergens. Spice level: 1/5.",starter,9.26,EUR,paprika;mushrooms;milk;sugar,,kosher,1,176,True
